,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,logged_in,count,srv_count,Class
17752,0,tcp,private,REJ,0,0,0,0,0,106,3,dos
17753,1,tcp,smtp,SF,2599,293,0,0,1,3,3,dos
17754,0,tcp,http,SF,209,304,0,0,1,3,4,normal
17755,0,tcp,ftp_data,SF,12,0,0,0,0,2,2,r2l
17756,0,tcp,private,REJ,0,0,0,0,0,108,5,dos
17757,0,tcp,private,S0,0,0,0,0,0,219,7,dos
17758,0,udp,domain_u,SF,36,0,0,0,0,5,5,normal
17759,0,tcp,http,SF,236,2508,0,0,1,13,14,normal
17760,0,tcp,telnet,SF,126,174,0,0,0,1,1,r2l
17761,0,tcp,http,SF,335,6130,0,0,1,4,4,normal
17762,0,tcp,http,SF,199,12884,0,0,1,2,2,normal
17763,3,tcp,pop_3,SF,30,93,0,0,1,1,1,r2l
17764,0,tcp,private,S0,0,0,0,0,0,114,16,dos
17765,0,tcp,finger,S0,0,0,0,0,0,181,11,dos
17766,0,tcp,private,SH,0,0,0,0,0,1,1,probe
17767,1,tcp,telnet,SF,24,715,0,0,0,4,7,probe
17768,4,tcp,pop_3,SF,30,93,0,0,1,1,2,r2l
17769,4,tcp,pop_3,SF,30,93,0,0,1,2,1,r2l
17770,0,tcp,http,SF,220,638,0,0,1,22,28,normal
17771,1,tcp,smtp,SF,1241,333,0,0,1,1,1,normal
17772,0,udp,domain_u,SF,33,87,0,0,0,1,4,normal
17773,0,tcp,other,REJ,0,0,0,0,0,1,1,r2l
17774,0,tcp,http,SF,327,1449,0,0,1,14,14,normal
17775,0,tcp,http,SF,217,3718,0,0,1,15,15,normal
17776,0,udp,domain_u,SF,44,71,0,0,0,116,115,normal
17777,0,tcp,http,SF,207,200,0,0,1,15,15,normal
17778,4,tcp,pop_3,SF,28,93,0,0,1,1,1,r2l
17779,0,tcp,http,SF,220,4624,0,0,1,12,14,normal
17780,0,tcp,http,SF,316,3325,0,0,1,6,6,normal
17781,0,tcp,http,SF,226,2366,0,0,1,20,26,normal
17782,0,tcp,http,SF,307,1248,0,0,1,14,14,normal
17783,0,tcp,private,S0,0,0,0,0,0,255,6,dos
17784,0,tcp,http,SF,206,1525,0,0,1,12,12,normal
17785,0,tcp,http,SF,282,1307,0,0,1,11,14,normal
17786,0,tcp,http,SF,54540,8314,0,0,1,4,46,dos
17787,0,tcp,private,SH,0,0,0,0,0,1,1,probe
17788,0,tcp,sql_net,REJ,0,0,0,0,0,115,4,dos
17789,0,tcp,private,REJ,0,0,0,0,0,205,7,dos
17790,0,tcp,private,REJ,0,0,0,0,0,108,12,dos
17791,0,tcp,http,SF,344,3581,0,0,1,20,20,normal
17792,0,tcp,private,REJ,0,0,0,0,0,233,10,dos
17793,781,tcp,http,RSTR,79864,0,0,0,1,1,1,dos
17794,0,tcp,private,REJ,0,0,0,0,0,204,3,dos
17795,0,tcp,private,REJ,0,0,0,0,0,1,1,probe
17796,0,tcp,private,REJ,0,0,0,0,0,93,1,dos
17797,0,tcp,http,SF,247,1596,0,0,1,2,42,normal
17798,0,tcp,private,REJ,0,0,0,0,0,277,12,dos
17799,0,tcp,http,SF,207,34228,0,0,1,1,1,normal
17800,0,tcp,exec,S0,0,0,0,0,0,40,6,dos
17801,0,tcp,private,RSTO,0,0,0,0,0,143,5,dos
17802,0,tcp,http,SF,283,1383,0,0,1,2,2,normal
17803,0,udp,private,SF,54,57,0,0,0,510,510,normal
17804,0,tcp,private,S0,0,0,0,0,0,138,9,dos
17805,0,tcp,smtp,SF,674,368,0,0,1,2,1,normal
17806,0,udp,domain_u,SF,45,45,0,0,0,112,112,normal
17807,0,tcp,Z39_50,S0,0,0,0,0,0,150,20,dos
17808,0,tcp,http,SF,227,5299,0,0,1,17,17,normal
17809,0,tcp,http,SF,307,10335,0,0,1,7,15,normal
17810,0,tcp,http,SF,323,9920,0,0,1,6,9,normal
17811,1,tcp,telnet,SF,117,1357,0,0,1,1,1,u2r
17812,0,tcp,ftp,SF,26,157,0,0,0,1,1,r2l
17813,0,tcp,http,SF,230,1964,0,0,1,4,4,normal
17814,0,tcp,netstat,REJ,0,0,0,0,0,244,10,dos
17815,0,udp,private,SF,1,1,0,0,0,82,1,probe
17816,0,tcp,private,REJ,0,0,0,0,0,136,13,dos
17817,0,tcp,private,S0,0,0,0,0,0,246,6,dos
17818,0,udp,domain_u,SF,44,113,0,0,0,1,2,normal
17819,0,tcp,ftp_data,SF,3690,0,0,0,0,1,1,normal
17820,0,tcp,other,REJ,0,0,0,0,0,507,1,probe
17821,0,tcp,http,SF,212,5473,0,0,1,1,15,normal
17822,0,udp,private,SF,105,146,0,0,0,1,1,dos
17823,0,tcp,telnet,SF,121,174,0,0,0,1,1,r2l
17824,280,tcp,ftp_data,SF,283618,0,0,0,0,2,2,r2l
17825,0,icmp,ecr_i,SF,1008,0,0,0,0,443,443,dos
17826,0,tcp,http,SF,261,870,0,0,1,11,36,normal
17827,0,tcp,smtp,SF,698,336,0,0,1,1,1,normal
17828,283,tcp,ftp,SF,162,597,0,0,1,1,1,r2l
17829,799,tcp,http,RSTR,57964,0,0,0,1,88,88,dos
17830,0,tcp,http,SF,353,436,0,0,1,13,97,normal
17831,0,tcp,http,SF,216,12345,0,0,1,8,11,normal
17832,0,udp,domain_u,SF,43,69,0,0,0,161,161,normal
17833,0,tcp,http,SF,329,2056,0,0,1,2,2,normal
17834,0,tcp,http,SF,213,4758,0,0,1,10,10,normal
17835,0,tcp,http,SF,236,18943,0,0,1,3,3,normal
17836,0,tcp,http,SF,290,93266,0,0,1,3,3,normal
17837,0,tcp,http,SF,276,1291,0,0,1,5,8,normal
17838,0,tcp,http,SF,173,12382,0,0,1,6,6,normal
17839,0,tcp,http,SF,200,751,0,0,1,10,27,normal
17840,0,tcp,private,REJ,0,0,0,0,0,97,8,dos
17841,0,tcp,private,REJ,0,0,0,0,0,110,2,dos
17842,0,tcp,telnet,SF,118,174,0,0,0,1,1,r2l
17843,0,tcp,klogin,REJ,0,0,0,0,0,146,8,dos
17844,0,tcp,pop_3,RSTO,0,36,0,0,1,3,4,probe
17845,818,tcp,http,RSTR,59424,0,0,0,1,46,46,dos
17846,0,tcp,http,SF,304,760,0,0,1,21,21,normal
17847,0,tcp,private,REJ,0,0,0,0,0,99,11,dos
17848,0,tcp,http,SF,254,1512,0,0,1,6,6,normal
17849,0,tcp,telnet,SF,127,188,0,0,0,1,1,r2l
17850,0,tcp,ftp_data,SF,10044,0,0,0,0,1,1,normal
17851,0,tcp,http,SF,223,313,0,0,1,6,7,normal
17852,0,udp,private,SF,49,49,0,0,0,3,3,r2l
17853,0,tcp,http,SF,227,1254,0,0,1,21,21,normal
17854,0,tcp,ftp_data,SF,3775,0,0,0,0,18,18,normal
17855,281,tcp,ftp,SF,162,599,0,0,1,1,1,r2l
17856,0,tcp,telnet,REJ,0,0,0,0,0,1,3,probe
17857,0,tcp,http,SF,318,12341,0,0,1,4,5,normal
17858,0,icmp,eco_i,SF,20,0,0,0,0,1,65,probe
17859,0,tcp,private,REJ,0,0,0,0,0,206,9,dos
17860,1,tcp,smtp,SF,848,331,0,0,1,1,2,normal
17861,0,tcp,http,REJ,0,0,0,0,0,1,1,normal
17862,0,tcp,http,SF,313,53920,0,0,1,2,2,normal
17863,0,tcp,private,REJ,0,0,0,0,0,272,1,dos
17864,0,tcp,pop_3,S0,0,0,0,0,0,1,2,probe
17865,0,icmp,ecr_i,SF,508,0,0,0,0,416,416,dos
17866,0,icmp,eco_i,SF,20,0,0,0,0,1,74,probe
17867,0,tcp,http,S1,260,13140,0,0,1,1,5,normal
17868,0,tcp,http,SF,251,1978,0,0,1,1,7,normal
17869,0,tcp,csnet_ns,REJ,0,0,0,0,0,243,7,dos
17870,0,tcp,private,REJ,0,0,0,0,0,368,1,probe
17871,0,tcp,http,SF,372,6184,0,0,1,18,58,normal
17872,0,tcp,http,SF,209,172,0,0,1,5,5,normal
17873,0,tcp,pop_3,RSTO,0,36,0,0,1,3,2,probe
17874,0,icmp,ecr_i,SF,520,0,0,0,0,428,428,dos
17875,0,tcp,other,REJ,0,0,0,0,0,1,1,r2l
17876,0,tcp,private,REJ,0,0,0,0,0,218,6,dos
17877,0,udp,private,SF,47,0,0,0,0,5,5,r2l
17878,0,tcp,http,SF,282,650,0,0,1,6,6,normal
17879,0,tcp,pop_3,SF,36,237,0,0,1,1,1,r2l
17880,0,tcp,http,SF,286,3820,0,0,1,13,13,normal
17881,0,tcp,http,S0,0,0,0,0,0,57,57,dos
17882,0,udp,other,SF,1,1,0,0,0,235,1,probe
17883,0,tcp,http,SF,311,2741,0,0,1,15,16,normal
17884,0,tcp,http,SF,353,556,0,0,1,19,47,normal
17885,4,tcp,pop_3,SF,28,93,0,0,1,1,1,r2l
17886,0,tcp,http,SF,196,631,0,0,1,6,9,normal
17887,0,tcp,private,REJ,0,0,0,0,0,104,7,dos
17888,0,tcp,private,S0,0,0,0,0,0,274,16,dos
17889,0,tcp,telnet,S0,0,0,0,0,0,1,9,probe
17890,0,udp,private,SF,105,146,0,0,0,3,1,dos
17891,0,tcp,private,REJ,0,0,0,0,0,248,10,dos
17892,0,tcp,other,S0,0,0,0,0,0,488,1,probe
17893,0,tcp,uucp_path,REJ,0,0,0,0,0,273,11,dos
17894,0,tcp,http,SF,202,313,0,0,1,44,44,normal
17895,0,tcp,private,S0,0,0,0,0,0,255,6,dos
17896,0,udp,private,SF,105,147,0,0,0,3,3,normal
17897,0,tcp,http,SF,237,5507,0,0,1,10,10,normal
17898,0,tcp,http,SF,337,1528,0,0,1,2,2,normal
17899,0,tcp,netbios_dgm,S0,0,0,0,0,0,158,2,dos
17900,3,tcp,pop_3,SF,27,93,0,0,1,1,1,r2l
17901,0,tcp,imap4,S0,0,0,0,0,0,260,17,dos
17902,0,icmp,ecr_i,SF,1032,0,0,0,0,13,13,dos
17903,0,tcp,private,S0,0,0,0,0,0,188,2,dos
17904,0,tcp,http,SF,294,9881,0,0,1,26,27,normal
17905,0,udp,domain_u,SF,46,81,0,0,0,171,171,normal
17906,0,tcp,http,SF,283,7017,0,0,1,10,11,normal
17907,0,tcp,http,SF,298,4192,0,0,1,7,7,normal
17908,0,tcp,http,SF,230,993,0,0,1,6,7,normal
17909,0,tcp,http,SF,308,56552,0,0,1,2,2,normal
17910,5,tcp,pop_3,SF,32,93,0,0,1,1,1,r2l
17911,792,tcp,http,RSTR,61504,1,0,0,1,39,39,dos
17912,0,tcp,private,REJ,0,0,0,0,0,125,8,dos
17913,1,tcp,smtp,SF,2599,293,0,0,1,3,3,dos
17914,280,tcp,ftp_data,SF,283618,0,0,0,0,2,2,r2l
17915,0,tcp,private,REJ,0,0,0,0,0,216,7,dos
17916,0,tcp,telnet,RSTO,0,15,0,0,0,1,6,probe
17917,0,icmp,eco_i,SF,20,0,0,0,0,1,13,probe
17918,0,tcp,pop_3,RSTO,0,36,0,0,1,3,2,probe
17919,0,tcp,nntp,RSTO,0,0,0,0,0,271,8,dos
17920,0,icmp,ecr_i,SF,1032,0,0,0,0,232,232,dos
17921,0,tcp,finger,S0,0,0,0,0,0,263,7,dos
17922,0,tcp,ftp,SF,26,157,0,0,0,1,1,r2l
17923,0,tcp,http,SF,300,3044,0,0,1,11,11,normal
17924,0,udp,private,SF,105,146,0,0,0,2,2,normal
17925,1,tcp,imap4,RSTO,0,44,0,0,0,1,4,probe
17926,0,tcp,private,S0,0,0,0,0,0,108,14,dos
17927,0,tcp,http,SF,218,1211,0,0,1,8,8,normal
17928,0,tcp,pop_3,REJ,0,0,0,0,0,3,1,probe
17929,0,tcp,http,SF,230,601,0,0,1,1,1,normal
17930,0,tcp,http,S0,0,0,0,0,0,78,78,dos
17931,905,tcp,http,RSTR,78404,0,0,0,1,46,46,dos
17932,0,tcp,http,SF,311,1943,0,0,1,4,4,normal
17933,280,tcp,ftp_data,SF,283618,0,0,0,0,2,2,r2l
17934,1,tcp,smtp,SF,1273,335,0,0,1,1,1,normal
17935,0,tcp,http,SF,54540,8314,0,0,1,5,5,dos
17936,0,tcp,imap4,REJ,0,0,0,0,0,2,14,probe
17937,0,tcp,whois,S0,0,0,0,0,0,266,9,dos
17938,0,tcp,ldap,REJ,0,0,0,0,0,142,13,dos
17939,0,icmp,eco_i,SF,8,0,0,0,0,1,4,probe
17940,0,udp,private,SF,105,147,0,0,0,3,3,normal
17941,0,tcp,imap4,REJ,0,0,0,0,0,3,30,probe
17942,0,tcp,http,SF,264,5022,0,0,1,2,2,normal
17943,0,tcp,http,SF,222,15916,0,0,1,6,9,normal
17944,0,udp,domain_u,SF,45,114,0,0,0,1,2,normal
17945,1,tcp,smtp,SF,2599,293,0,0,1,4,3,dos
17946,0,tcp,private,REJ,0,0,0,0,0,221,14,dos
17947,0,tcp,http,SF,293,253,0,0,1,8,33,normal
17948,0,tcp,http,SF,250,1590,0,0,1,17,29,normal
17949,0,tcp,netbios_ns,S0,0,0,0,0,0,166,2,dos
17950,0,tcp,http,SF,364,1579,0,0,1,8,14,normal
17951,0,tcp,private,S0,0,0,0,0,0,103,4,dos
17952,0,tcp,http,SF,207,365,0,0,1,7,7,normal
17953,0,tcp,http,SF,315,347,0,0,1,33,34,normal
17954,0,tcp,http,RSTR,54540,7300,0,0,1,3,3,dos
17955,0,tcp,private,REJ,0,0,0,0,0,223,1,probe
17956,0,tcp,http,SF,223,285,0,0,1,10,11,normal
17957,0,tcp,private,REJ,0,0,0,0,0,135,8,dos
17958,0,tcp,other,REJ,0,0,0,0,0,490,1,probe
17959,0,udp,private,SF,46,44,0,0,0,51,51,normal
17960,0,tcp,telnet,RSTO,0,12,0,0,0,1,4,probe
17961,4,tcp,pop_3,SF,30,93,0,0,1,2,1,r2l
17962,0,tcp,private,REJ,0,0,0,0,0,251,20,dos
17963,0,tcp,http,SF,230,3163,0,0,1,15,18,normal
17964,0,tcp,http,SF,212,1230,0,0,1,11,15,normal
17965,0,tcp,ftp_data,S0,0,0,0,0,0,26,6,dos
17966,4,tcp,imap4,RSTO,0,44,0,0,0,2,13,probe
17967,0,tcp,private,REJ,0,0,0,0,0,295,20,dos
17968,0,tcp,http,SF,380,821,0,0,1,1,3,normal
17969,4,tcp,pop_3,SF,30,93,0,0,1,2,2,r2l
17970,280,tcp,ftp_data,SF,283618,0,0,0,0,2,2,r2l
17971,0,tcp,http,SF,307,5381,0,0,1,6,6,normal
17972,0,icmp,eco_i,SF,64,0,0,0,0,3,3,normal
17973,0,udp,private,SF,1,1,0,0,0,47,1,probe
17974,0,tcp,http,SF,283,8541,0,0,1,21,21,normal
17975,0,tcp,private,S0,0,0,0,0,0,141,1,dos
17976,0,tcp,uucp_path,REJ,0,0,0,0,0,257,7,dos
17977,0,udp,domain_u,SF,42,42,0,0,0,12,23,normal
17978,0,udp,private,SF,42,0,0,0,0,4,4,r2l
17979,0,tcp,pop_3,S0,0,0,0,0,0,1,2,probe
17980,0,icmp,ecr_i,SF,1008,0,0,0,0,96,96,dos
17981,32,tcp,ftp,SF,1534,4152,0,0,1,1,1,normal
17982,0,udp,private,SF,1,1,0,0,0,22,1,probe
17983,0,tcp,http,SF,269,524,0,0,1,1,7,normal
17984,2,tcp,telnet,SF,24,882,0,0,0,4,9,probe
17985,0,tcp,private,REJ,0,0,0,0,0,229,5,dos
17986,0,udp,private,SF,28,0,0,3,0,19,19,normal
17987,0,tcp,smtp,SF,1816,340,0,0,1,1,1,normal
17988,0,tcp,http,SF,306,310,0,0,1,2,9,normal
17989,0,tcp,http,SF,332,6318,0,0,1,14,14,normal
17990,0,tcp,private,REJ,0,0,0,0,0,106,2,dos
17991,903,tcp,http,RSTR,56504,0,0,0,1,28,28,dos
17992,0,tcp,pm_dump,SF,44,556,0,0,0,5,1,probe
17993,0,tcp,http,S0,0,0,0,0,0,29,29,dos
17994,0,tcp,private,S0,0,0,0,0,0,142,8,dos
17995,0,tcp,private,REJ,0,0,0,0,0,144,8,dos
17996,0,udp,private,SF,42,0,0,0,0,5,5,r2l
17997,1,tcp,smtp,SF,101,399,0,0,1,1,5,normal
17998,0,tcp,telnet,SF,126,174,0,0,0,1,1,r2l
17999,0,tcp,private,S0,0,0,0,0,0,140,13,dos
18000,0,tcp,http,SF,223,3616,0,0,1,19,20,normal
18001,0,tcp,http,SF,256,4548,0,0,1,4,4,normal
18002,0,tcp,http,SF,231,2507,0,0,1,5,5,normal
18003,0,icmp,urp_i,SF,36,0,0,0,0,1,1,normal
18004,4,tcp,pop_3,SF,28,93,0,0,1,1,1,r2l
18005,0,icmp,ecr_i,SF,1032,0,0,0,0,72,72,dos
18006,281,tcp,ftp,SF,162,599,0,0,1,1,1,r2l
18007,805,tcp,http,RSTR,60884,0,0,0,1,37,37,dos
18008,0,tcp,http,SF,193,288,0,0,1,5,7,normal
18009,0,tcp,telnet,SF,127,174,0,0,0,1,1,r2l
18010,0,tcp,imap4,SF,0,0,0,0,0,2,17,probe
18011,0,tcp,http,SF,244,938,0,0,1,1,14,normal
18012,0,tcp,http,SF,304,16414,0,0,1,3,3,normal
18013,0,tcp,private,S0,0,0,0,0,0,108,1,dos
18014,0,tcp,http,SF,199,2337,0,0,1,6,6,normal
18015,0,tcp,private,S0,0,0,0,0,0,161,8,dos
18016,0,tcp,http,SF,233,282,0,0,1,22,37,normal
18017,0,tcp,http,SF,253,10226,0,0,1,23,26,normal
18018,0,tcp,http,REJ,0,0,0,0,0,28,13,dos
18019,0,udp,private,SF,46,43,0,0,0,25,25,normal
18020,0,tcp,http,SF,307,11118,0,0,1,12,12,normal
18021,10,tcp,telnet,SF,118,2425,0,0,1,1,1,r2l
18022,0,tcp,sunrpc,REJ,0,0,0,0,0,1,3,probe
18023,0,tcp,http,SF,54540,8314,0,0,1,3,20,dos
18024,0,udp,private,SF,105,146,0,0,0,2,2,normal
18025,5,tcp,imap4,SF,0,0,0,0,0,2,1,probe
18026,0,tcp,sql_net,REJ,0,0,0,0,0,227,20,dos
18027,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
18028,0,icmp,ecr_i,SF,1032,0,0,0,0,511,511,dos
18029,0,tcp,smtp,SF,1486,333,0,0,1,1,1,normal
18030,20,tcp,telnet,SF,256,925244,0,0,1,1,1,normal
18031,0,icmp,ecr_i,SF,1032,0,0,0,0,260,260,dos
18032,0,udp,private,SF,52,51,0,0,0,511,511,normal
18033,0,tcp,telnet,SF,121,174,0,0,0,1,1,r2l
18034,0,udp,domain_u,SF,42,42,0,0,0,6,9,normal
18035,0,tcp,other,S0,0,0,0,0,0,472,1,probe
18036,0,tcp,http,SF,54540,8314,0,0,1,3,3,dos
18037,0,tcp,http,SF,298,1545,0,0,1,9,18,normal
18038,8176,tcp,telnet,SF,0,15,0,0,0,1,3,dos
18039,0,tcp,http,SF,243,10167,0,0,1,18,18,normal
18040,0,tcp,http,SF,219,482,0,0,1,11,11,normal
18041,0,tcp,private,REJ,0,0,0,0,0,222,2,dos
18042,0,tcp,private,REJ,0,0,0,0,0,224,12,dos
18043,282,tcp,ftp,SF,164,599,0,0,1,1,1,r2l
18044,0,tcp,telnet,SF,124,174,0,0,0,1,1,r2l
18045,0,tcp,private,REJ,0,0,0,0,0,213,9,dos
18046,0,tcp,http,SF,230,260,0,0,1,1,19,normal
18047,0,tcp,private,S0,0,0,0,0,0,149,20,dos
18048,0,tcp,private,RSTR,0,0,0,0,0,1,1,probe
18049,0,tcp,http,SF,321,7926,0,0,1,3,3,normal
18050,0,tcp,ftp_data,SF,15876,0,0,0,0,21,21,normal
18051,0,tcp,http,SF,226,5730,0,0,1,15,15,normal
18052,0,tcp,http,SF,214,498,0,0,1,9,9,normal
18053,0,tcp,private,S0,0,0,0,0,0,191,13,dos
18054,0,udp,domain_u,SF,45,79,0,0,0,176,176,normal
18055,3,tcp,telnet,SF,24,40,0,0,0,1,12,probe
18056,1,tcp,smtp,SF,1147,334,0,0,1,1,4,normal
18057,0,tcp,private,REJ,0,0,0,0,0,182,6,dos
18058,0,tcp,private,SH,0,0,0,0,0,1,1,probe
18059,0,tcp,http,SF,221,730,0,0,1,3,7,normal
18060,282,tcp,ftp,SF,162,599,0,0,1,1,1,r2l
18061,0,icmp,ecr_i,SF,1032,0,0,0,0,510,510,dos
18062,0,tcp,http,SF,219,875,0,0,1,23,23,normal
18063,0,tcp,http,SF,54540,8314,0,0,1,4,4,dos
18064,0,tcp,http,SF,220,1212,0,0,1,11,11,normal
18065,0,tcp,http,SF,214,1338,0,0,1,40,47,normal
18066,0,tcp,smtp,SF,0,83,0,0,1,2,4,normal
18067,0,tcp,http,S0,0,0,0,0,0,70,70,dos
18068,0,tcp,smtp,S0,0,0,0,0,0,264,3,dos
18069,0,udp,private,SF,44,43,0,0,0,11,11,normal
18070,0,tcp,http,S0,0,0,0,0,0,75,75,dos
18071,0,tcp,http,SF,282,9364,0,0,1,1,1,normal
18072,0,tcp,http,SF,218,921,0,0,1,7,7,normal
18073,0,tcp,private,REJ,0,0,0,0,0,256,4,dos
18074,0,icmp,urp_i,SF,36,0,0,0,0,1,1,normal
18075,0,tcp,http,SF,353,1088,0,0,1,33,33,normal
18076,0,tcp,http,SF,274,893,0,0,1,10,22,normal
18077,0,tcp,http,SF,248,398,0,0,1,15,15,normal
18078,0,icmp,eco_i,SF,8,0,0,0,0,1,20,probe
18079,0,tcp,http,SF,220,495,0,0,1,24,25,normal
18080,0,tcp,http,SF,199,11079,0,0,1,18,27,normal
18081,0,tcp,http,SF,357,877,0,0,1,13,13,normal
18082,0,tcp,http,SF,253,2250,0,0,1,2,2,normal
18083,1,tcp,smtp,SF,1680,338,0,0,1,1,2,normal
18084,0,tcp,private,S0,0,0,0,0,0,210,2,dos
18085,0,tcp,http,SF,215,5559,0,0,1,13,13,normal
18086,0,tcp,private,S0,0,0,0,0,0,256,12,dos
18087,0,tcp,http,SF,54540,8314,0,0,1,4,4,dos
18088,0,tcp,http,SF,332,1181,0,0,1,15,16,normal
18089,0,udp,domain_u,SF,43,129,0,0,0,135,214,normal
18090,0,tcp,private,REJ,0,0,0,0,0,208,10,dos
18091,0,tcp,http,SF,237,2229,0,0,1,9,10,normal
18092,0,tcp,iso_tsap,RSTR,0,0,0,0,0,1,1,probe
18093,0,tcp,http,SF,278,3540,0,0,1,1,2,normal
18094,0,tcp,imap4,RSTO,0,44,0,0,0,3,5,probe
18095,0,tcp,http,SF,231,1193,0,0,1,4,4,normal
18096,0,tcp,pop_3,RSTO,0,0,0,0,0,237,2,dos
18097,0,tcp,imap4,S0,0,0,0,0,0,1,1,probe
18098,0,tcp,private,REJ,0,0,0,0,0,24,1,probe
18099,0,udp,domain_u,SF,43,43,0,0,0,156,236,normal
18100,0,tcp,http,SF,226,1410,0,0,1,14,23,normal
18101,0,tcp,http,SF,308,3222,0,0,1,3,3,normal
18102,0,udp,other,SF,1,1,0,0,0,251,1,probe
18103,0,tcp,ftp_data,SF,505,0,0,0,0,2,2,r2l
18104,1,tcp,smtp,SF,2207,364,0,0,1,1,3,normal
18105,0,udp,private,SF,54,51,0,0,0,373,373,normal
18106,0,tcp,http,SF,256,8412,0,0,1,16,16,normal
18107,0,tcp,http,SF,165,5028,0,0,1,1,1,normal
18108,0,tcp,http,SF,323,868,0,0,1,25,47,normal
18109,0,tcp,telnet,REJ,0,0,0,0,0,1,6,probe
18110,0,tcp,http,SF,307,2507,0,0,1,8,8,normal
18111,0,icmp,eco_i,SF,20,0,0,0,0,1,65,probe
18112,0,tcp,http,SF,363,5480,0,0,1,3,7,normal
18113,0,tcp,http,SF,199,1496,0,0,1,15,15,normal
18114,0,tcp,private,REJ,0,0,0,0,0,235,10,dos
18115,0,tcp,private,REJ,0,0,0,0,0,249,11,dos
18116,0,tcp,http,SF,207,291,0,0,1,3,17,normal
18117,0,tcp,http,SF,577,2023,0,0,1,1,20,normal
18118,1,tcp,smtp,SF,2599,293,0,0,1,3,3,dos
18119,1,tcp,smtp,SF,1766,328,0,0,1,1,3,normal
18120,0,udp,domain_u,SF,44,44,0,0,0,158,236,normal
18121,903,tcp,http,RSTR,59424,0,0,0,1,25,25,dos
18122,0,tcp,ftp,S1,156,554,0,0,1,1,1,r2l
18123,8204,tcp,telnet,SF,0,15,0,0,0,1,1,dos
18124,0,tcp,private,S0,0,0,0,0,0,152,16,dos
18125,4,tcp,pop_3,SF,30,93,0,0,1,1,2,r2l
18126,0,tcp,http_443,REJ,0,0,0,0,0,110,1,dos
18127,0,udp,domain_u,SF,46,117,0,0,0,1,2,normal
18128,0,udp,domain_u,SF,44,127,0,0,0,138,137,normal
18129,0,tcp,http,SF,224,617,0,0,1,15,15,normal
18130,0,tcp,http,SF,218,8899,0,0,1,1,1,normal
18131,0,tcp,http,SF,239,1289,0,0,1,4,4,normal
18132,0,tcp,private,REJ,0,0,0,0,0,275,12,dos
18133,0,tcp,telnet,RSTO,0,12,0,0,0,4,14,probe
18134,0,tcp,private,REJ,0,0,0,0,0,224,14,dos
18135,0,tcp,http,RSTR,39420,4380,0,0,1,3,3,dos
18136,0,tcp,http,SF,275,4327,0,0,1,6,9,normal
18137,0,icmp,ecr_i,SF,520,0,0,0,0,509,509,dos
18138,0,udp,private,SF,43,0,0,0,0,1,1,r2l
18139,0,tcp,imap4,REJ,0,0,0,0,0,270,12,dos
18140,0,tcp,http,SF,164,3760,0,0,1,2,2,normal
18141,5,tcp,imap4,SF,0,0,0,0,0,1,1,probe
18142,0,tcp,smtp,SF,820,329,0,0,1,1,1,normal
18143,0,tcp,http,SF,225,1575,0,0,1,2,3,normal
18144,0,tcp,http,SF,291,261,0,0,1,21,22,normal
18145,0,tcp,http,SF,237,1879,0,0,1,30,30,normal
18146,0,tcp,telnet,S3,0,44,0,0,0,1,1,dos
18147,0,tcp,telnet,RSTO,0,0,0,0,0,255,3,dos
18148,0,tcp,http,SF,216,1790,0,0,1,12,21,normal
18149,0,tcp,telnet,RSTO,0,12,0,0,0,1,1,probe
18150,0,tcp,private,REJ,0,0,0,0,0,190,14,dos
18151,0,tcp,http,SF,284,314,0,0,1,1,1,normal
18152,0,tcp,http,SF,167,6083,0,0,1,1,1,normal
18153,0,tcp,http,SF,334,1316,0,0,1,6,6,normal
18154,0,tcp,private,REJ,0,0,0,0,0,263,19,dos
18155,905,tcp,http,RSTR,56504,0,0,0,1,49,49,dos
18156,0,tcp,telnet,SF,123,174,0,0,0,1,1,r2l
18157,0,tcp,telnet,S3,0,44,0,0,0,1,1,dos
18158,0,tcp,uucp_path,REJ,0,0,0,0,0,208,1,dos
18159,0,tcp,private,REJ,0,0,0,0,0,256,13,dos
18160,0,tcp,http,REJ,0,0,0,0,0,1,29,normal
18161,0,udp,private,SF,105,147,0,0,0,1,1,dos
18162,0,tcp,http,SF,312,124,0,0,1,4,6,normal
18163,0,tcp,pop_3,RSTO,0,36,0,0,1,3,4,probe
18164,0,tcp,private,S0,0,0,0,0,0,117,6,dos
18165,0,tcp,echo,RSTR,0,0,0,0,0,1,1,probe
18166,0,udp,domain_u,SF,44,79,0,0,0,218,218,normal
18167,6,tcp,pop_3,SF,28,93,0,0,1,1,1,r2l
18168,0,tcp,pop_3,S0,0,0,0,0,0,1,2,probe
18169,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
18170,0,tcp,http,SF,344,6055,0,0,1,2,2,normal
18171,0,tcp,http,SF,315,1311,0,0,1,26,37,normal
18172,0,udp,private,SF,52,0,0,0,0,3,3,r2l
18173,0,tcp,http,SF,290,12585,0,0,1,26,28,normal
18174,0,tcp,private,REJ,0,0,0,0,0,236,11,dos
18175,0,tcp,http,SF,329,1528,0,0,1,6,6,normal
18176,0,tcp,http,SF,227,1964,0,0,1,15,15,normal
18177,0,tcp,http,SF,340,1346,0,0,1,2,2,normal
